frame_id,stone_id,team,x_px,y_px
6056,23183,red,741,444
6056,23184,red,646,359
6057,23185,yellow,777,171
6057,23186,red,546,284
6057,23187,yellow,390,161
6057,23188,red,650,10
6057,23189,red,741,444
6057,23190,red,646,359
6058,23191,yellow,777,171
6058,23192,red,546,284
6058,23193,yellow,390,161
6058,23194,red,741,444
6058,23195,red,650,10
6058,23196,red,646,359
6059,23197,yellow,777,171
6059,23198,red,546,284
6059,23199,yellow,390,161
6059,23200,red,650,10
6059,23201,red,741,444
6059,23202,red,646,359
6060,23203,yellow,777,171
6060,23204,red,546,284
6060,23205,yellow,390,161
6060,23206,red,650,10
6060,23207,red,741,444
6060,23208,red,646,359
6061,23209,yellow,777,171
6061,23210,red,546,284
6061,23211,yellow,390,161
6061,23212,red,650,10
6061,23213,red,741,444
6061,23214,red,646,359
6062,23215,yellow,777,171
6062,23216,red,546,284
6062,23217,yellow,390,161
6062,23218,red,741,444
6062,23219,red,650,10
6062,23220,red,646,359
6063,23221,yellow,777,171
6063,23222,red,546,284
6063,23223,yellow,390,161
6063,23224,red,650,10
6063,23225,red,741,444
6063,23226,red,646,359
6064,23227,yellow,777,171
6064,23228,red,546,284
6064,23229,yellow,390,161
6064,23230,red,650,10
6064,23231,red,741,444
6064,23232,red,646,359
6065,23233,yellow,777,171
6065,23234,red,546,284
6065,23235,yellow,390,161
6065,23236,red,650,10
6065,23237,red,741,444
6065,23238,red,646,359
6066,23239,yellow,777,171
6066,23240,red,546,284
6066,23241,yellow,390,161
6066,23242,red,650,10
6066,23243,red,741,444
6066,23244,red,646,359
6067,23245,yellow,777,171
6067,23246,red,546,284
6067,23247,yellow,390,161
6067,23248,red,650,10
6067,23249,red,741,444
6067,23250,red,646,359
6068,23251,yellow,777,171
6068,23252,red,546,284
6068,23253,yellow,390,161
6068,23254,red,650,10
6068,23255,red,741,444
6068,23256,red,646,359
6069,23257,yellow,777,171
6069,23258,red,546,284
6069,23259,yellow,390,161
6069,23260,red,650,10
6069,23261,red,741,444
6069,23262,red,646,359
6070,23263,yellow,777,171
6070,23264,red,546,284
6070,23265,yellow,390,161
6070,23266,red,650,10
6070,23267,red,741,444
6070,23268,red,646,359
6071,23269,yellow,777,171
6071,23270,red,546,284
6071,23271,yellow,390,161
6071,23272,red,650,10
6071,23273,red,741,444
6071,23274,red,646,359
6072,23275,yellow,777,171
6072,23276,red,546,284
6072,23277,yellow,390,161
6072,23278,red,650,10
6072,23279,red,741,444
6072,23280,red,646,359
6073,23281,yellow,777,171
6073,23282,red,546,284
6073,23283,yellow,390,161
6073,23284,red,650,10
6073,23285,red,741,444
6073,23286,red,646,359
6074,23287,yellow,777,171
6074,23288,red,546,284
6074,23289,yellow,390,161
6074,23290,red,650,10
6074,23291,red,741,444
6074,23292,red,646,359
6075,23293,yellow,777,171
6075,23294,red,546,284
6075,23295,yellow,390,161
6075,23296,red,650,10
6075,23297,red,741,444
6075,23298,red,646,359
6076,23299,yellow,777,171
6076,23300,red,546,284
6076,23301,yellow,390,161
6076,23302,red,650,10
6076,23303,red,741,444
6076,23304,red,646,359
6077,23305,yellow,777,171
6077,23306,red,546,284
6077,23307,yellow,390,161
6077,23308,red,650,10
6077,23309,red,741,444
6077,23310,red,646,359
6078,23311,yellow,777,171
6078,23312,red,546,284
6078,23313,yellow,390,161
6078,23314,red,741,444
6078,23315,red,650,10
6078,23316,red,646,359
6079,23317,yellow,777,171
6079,23318,red,546,284
6079,23319,yellow,390,161
6079,23320,red,741,444
6079,23321,red,650,10
6079,23322,red,646,359
6080,23323,yellow,777,171
6080,23324,red,546,284
6080,23325,yellow,390,161
6080,23326,red,741,444
6080,23327,red,650,10
6080,23328,red,646,359
6081,23329,yellow,777,171
6081,23330,red,546,284
6081,23331,yellow,390,161
6081,23332,red,741,444
6081,23333,red,650,10
6081,23334,red,646,359
6082,23335,yellow,777,171
6082,23336,red,546,284
6082,23337,yellow,390,161
6082,23338,red,741,444
6082,23339,red,650,10
6082,23340,red,646,359
6083,23341,yellow,777,171
6083,23342,red,546,284
6083,23343,yellow,390,161
6083,23344,red,741,444
6083,23345,red,650,10
6083,23346,red,646,359
6084,23347,yellow,777,171
6084,23348,red,546,284
6084,23349,yellow,390,161
6084,23350,red,741,444
6084,23351,red,650,10
6084,23352,red,646,359
6085,23353,yellow,777,171
6085,23354,red,546,284
6085,23355,yellow,390,161
6085,23356,red,650,10
6085,23357,red,741,444
6085,23358,red,646,359
6086,23359,yellow,777,171
6086,23360,red,546,284
6086,23361,yellow,390,161
6086,23362,red,650,10
6086,23363,red,741,444
6086,23364,red,646,359
6087,23365,yellow,777,171
6087,23366,red,546,284
6087,23367,yellow,390,161
6087,23368,red,650,10
6087,23369,red,741,444
6087,23370,red,646,359
6088,23371,yellow,777,171
6088,23372,red,546,284
6088,23373,yellow,390,161
6088,23374,red,650,10
6088,23375,red,741,444
6088,23376,red,646,359
6089,23377,yellow,777,171
6089,23378,red,546,284
6089,23379,yellow,390,161
6089,23380,red,650,10
6089,23381,red,741,444
6089,23382,red,646,359
6090,23383,yellow,777,171
6090,23384,red,546,284
6090,23385,yellow,390,161
6090,23386,red,650,10
6090,23387,red,741,444
6090,23388,red,646,359
6091,23389,yellow,777,171
6091,23390,red,546,284
6091,23391,yellow,390,161
6091,23392,red,650,10
6091,23393,red,741,444
6091,23394,red,646,359
6099,23395,red,823,521
6157,23396,red,417,459
6157,23397,red,791,256
6157,23398,red,432,370
6157,23399,yellow,281,269
6157,23400,red,549,386
6157,23401,red,327,350
6157,23402,red,756,257
6157,23403,red,437,371
6157,23404,yellow,268,414
6157,23405,yellow,303,252
6157,23406,yellow,743,417
6157,23407,yellow,285,260
6157,23408,yellow,292,255
6158,23409,red,417,459
6158,23410,red,791,256
6158,23411,red,432,369
6158,23412,red,549,386
6158,23413,yellow,281,269
6158,23414,red,327,350
6158,23415,yellow,268,414
6158,23416,red,757,257
6158,23417,yellow,743,417
6158,23418,yellow,303,252
6158,23419,yellow,292,255
6158,23420,yellow,285,261
6158,23421,red,763,257
6159,23422,red,417,459
6159,23423,red,791,256
6159,23424,red,432,369
6159,23425,red,549,386
6159,23426,red,327,350
6159,23427,yellow,281,269
6159,23428,yellow,268,414
6159,23429,red,757,257
6159,23430,yellow,743,417
6159,23431,yellow,303,252
6159,23432,yellow,285,261
6159,23433,yellow,292,255
6159,23434,red,763,257
6160,23435,red,417,459
6160,23436,red,433,369
6160,23437,red,791,256
6160,23438,red,549,386
6160,23439,red,327,350
6160,23440,yellow,282,269
6160,23441,yellow,268,414
6160,23442,red,756,257
6160,23443,yellow,743,417
6160,23444,yellow,303,252
6160,23445,yellow,285,261
6160,23446,yellow,292,255
6161,23447,red,417,459
6161,23448,red,432,368
6161,23449,red,791,256
6161,23450,red,549,386
6161,23451,red,326,350
6161,23452,yellow,268,414
6161,23453,yellow,282,269
6161,23454,yellow,743,417
6161,23455,red,756,258
6161,23456,yellow,303,252
6161,23457,yellow,285,261
6161,23458,yellow,292,255
6162,23459,red,417,459
6162,23460,red,432,368
6162,23461,red,549,386
6162,23462,red,791,256
6162,23463,red,326,350
6162,23464,yellow,268,414
6162,23465,yellow,282,269
6162,23466,yellow,743,417
6162,23467,red,756,257
6162,23468,yellow,303,252
6162,23469,yellow,292,255
6162,23470,yellow,285,260
6162,23471,red,763,257
6163,23472,red,417,460
6163,23473,red,432,368
6163,23474,red,549,386
6163,23475,red,791,256
6163,23476,red,326,350
6163,23477,yellow,268,414
6163,23478,yellow,282,269
6163,23479,yellow,743,417
6163,23480,red,756,258
6163,23481,yellow,303,252
6163,23482,yellow,286,261
6163,23483,yellow,292,255
6163,23484,red,763,257
6164,23485,red,417,460
6164,23486,red,432,368
6164,23487,red,549,386
6164,23488,red,791,256
6164,23489,red,326,350
6164,23490,yellow,268,414
6164,23491,yellow,282,269
6164,23492,yellow,743,417
6164,23493,red,756,258
6164,23494,yellow,303,252
6164,23495,yellow,286,261
6164,23496,yellow,292,256
6164,23497,red,762,257
6165,23498,red,417,460
6165,23499,red,432,368
6165,23500,red,549,386
6165,23501,red,791,256
6165,23502,red,326,350
6165,23503,yellow,268,414
6165,23504,yellow,282,269
6165,23505,yellow,743,417
6165,23506,red,756,258
6165,23507,yellow,303,252
6165,23508,yellow,286,261
6165,23509,yellow,292,255
6165,23510,red,762,257
6166,23511,red,417,460
6166,23512,red,432,368
6166,23513,red,549,386
6166,23514,red,791,256
6166,23515,red,326,350
6166,23516,yellow,268,414
6166,23517,yellow,282,269
6166,23518,yellow,743,417
6166,23519,red,756,258
6166,23520,yellow,303,252
6166,23521,yellow,286,261
6166,23522,yellow,292,256
6166,23523,red,762,257
6167,23524,red,417,460
6167,23525,red,549,386
6167,23526,red,432,368
6167,23527,red,791,257
6167,23528,red,326,350
6167,23529,yellow,268,414
6167,23530,yellow,281,269
6167,23531,yellow,743,417
6167,23532,red,756,257
6167,23533,yellow,303,252
6167,23534,yellow,286,260
6167,23535,yellow,292,256
6167,23536,red,763,258
6168,23537,red,417,459
6168,23538,red,432,368
6168,23539,red,549,386
6168,23540,red,791,257
6168,23541,red,326,350
6168,23542,yellow,268,414
6168,23543,yellow,281,269
6168,23544,yellow,742,417
6168,23545,red,756,257
6168,23546,red,436,370
6168,23547,yellow,303,252
6168,23548,yellow,286,260
6168,23549,yellow,291,256
6169,23550,red,417,460
6169,23551,red,548,387
6169,23552,red,431,368
6169,23553,red,791,257
6169,23554,red,326,350
6169,23555,yellow,268,414
6169,23556,yellow,282,269
6169,23557,yellow,742,417
6169,23558,red,437,370
6169,23559,red,756,257
6169,23560,yellow,303,251
6169,23561,yellow,286,261
6169,23562,yellow,291,256
6170,23563,red,417,460
6170,23564,red,548,387
6170,23565,red,431,368
6170,23566,red,791,257
6170,23567,red,326,350
6170,23568,yellow,268,414
6170,23569,yellow,282,269
6170,23570,yellow,742,417
6170,23571,red,756,257
6170,23572,red,437,370
6170,23573,yellow,303,251
6170,23574,yellow,286,261
6170,23575,yellow,291,256
6170,23576,red,763,258
6171,23577,red,417,460
6171,23578,red,548,387
6171,23579,red,431,369
6171,23580,red,791,257
6171,23581,red,326,350
6171,23582,yellow,268,414
6171,23583,yellow,282,269
6171,23584,yellow,743,417
6171,23585,red,756,258
6171,23586,red,437,370
6171,23587,yellow,303,252
6171,23588,yellow,286,261
6171,23589,yellow,291,256
6171,23590,red,763,258
6172,23591,red,417,460
6172,23592,red,548,387
6172,23593,red,431,369
6172,23594,red,791,257
6172,23595,red,326,350
6172,23596,yellow,268,414
6172,23597,yellow,282,269
6172,23598,yellow,743,417
6172,23599,red,437,370
6172,23600,red,756,258
6172,23601,yellow,303,252
6172,23602,yellow,286,261
6172,23603,yellow,291,256
6172,23604,red,762,258
6173,23605,red,417,460
6173,23606,red,548,387
6173,23607,red,432,368
6173,23608,red,791,257
6173,23609,red,327,350
6173,23610,yellow,268,414
6173,23611,yellow,282,269
6173,23612,yellow,743,417
6173,23613,red,437,370
6173,23614,red,756,257
6173,23615,yellow,304,251
6173,23616,yellow,286,261
6173,23617,yellow,291,256
6173,23618,red,762,257
6174,23619,red,417,459
6174,23620,red,548,386
6174,23621,red,432,368
6174,23622,red,326,350
6174,23623,red,791,257
6174,23624,yellow,268,414
6174,23625,yellow,282,269
6174,23626,yellow,743,417
6174,23627,red,757,257
6174,23628,yellow,304,251
6174,23629,yellow,286,261
6174,23630,yellow,291,256
6174,23631,red,762,257
6175,23632,red,417,459
6175,23633,red,548,386
6175,23634,red,326,350
6175,23635,red,432,368
6175,23636,red,791,256
6175,23637,yellow,268,414
6175,23638,yellow,282,269
6175,23639,yellow,742,417
6175,23640,red,757,257
6175,23641,yellow,304,251
6175,23642,yellow,285,261
6175,23643,yellow,291,256
6175,23644,red,761,257
6176,23645,red,417,459
6176,23646,red,548,386
6176,23647,red,326,350
6176,23648,red,432,368
6176,23649,red,791,257
6176,23650,yellow,268,414
6176,23651,yellow,282,269
6176,23652,yellow,743,417
6176,23653,red,757,257
6176,23654,yellow,304,251
6176,23655,yellow,285,261
6176,23656,yellow,291,256
6176,23657,red,762,257
6177,23658,red,417,459
6177,23659,red,548,386
6177,23660,red,326,350
6177,23661,red,432,368
6177,23662,red,791,257
6177,23663,yellow,268,414
6177,23664,yellow,282,269
6177,23665,yellow,743,417
6177,23666,red,757,257
6177,23667,yellow,304,251
6177,23668,yellow,286,261
6177,23669,yellow,291,256
6177,23670,red,762,257
6178,23671,red,417,459
6178,23672,red,548,386
6178,23673,red,326,350
6178,23674,red,432,368
6178,23675,yellow,268,414
6178,23676,red,791,256
6178,23677,yellow,282,269
6178,23678,yellow,742,417
6178,23679,red,756,257
6178,23680,yellow,304,251
6178,23681,yellow,286,261
6178,23682,yellow,291,256
6178,23683,red,762,257
6179,23684,red,417,459
6179,23685,red,548,386
6179,23686,red,326,350
6179,23687,yellow,268,414
6179,23688,red,432,368
6179,23689,red,791,256
6179,23690,yellow,282,269
6179,23691,yellow,743,417
6179,23692,red,757,257
6179,23693,yellow,304,251
6179,23694,yellow,286,261
6179,23695,yellow,291,256
6179,23696,red,762,257
6180,23697,red,417,459
6180,23698,red,548,386
6180,23699,red,326,350
6180,23700,yellow,268,414
6180,23701,red,432,368
6180,23702,red,791,257
6180,23703,yellow,282,269
6180,23704,yellow,743,417
6180,23705,red,757,257
6180,23706,yellow,304,251
6180,23707,yellow,285,261
6180,23708,yellow,291,256
6181,23709,red,417,459
6181,23710,red,548,386
6181,23711,red,326,350
6181,23712,yellow,268,414
6181,23713,red,432,368
6181,23714,red,791,257
6181,23715,yellow,282,269
6181,23716,yellow,743,417
6181,23717,red,757,257
6181,23718,yellow,304,251
6181,23719,yellow,285,261
6181,23720,yellow,291,256
6182,23721,red,417,459
6182,23722,red,548,386
6182,23723,red,326,350
6182,23724,yellow,268,414
6182,23725,red,432,368
6182,23726,red,791,257
6182,23727,yellow,282,269
6182,23728,yellow,743,417
6182,23729,red,757,257
6182,23730,yellow,304,251
6182,23731,yellow,285,261
6182,23732,yellow,291,256
6182,23733,red,761,257
6183,23734,red,417,460
6183,23735,red,548,386
6183,23736,red,326,350
6183,23737,yellow,268,414
6183,23738,red,432,368
6183,23739,red,791,257
6183,23740,yellow,282,269
6183,23741,yellow,743,417
6183,23742,red,757,257
6183,23743,yellow,304,251
6183,23744,yellow,285,261
6183,23745,yellow,291,256
6184,23746,red,417,460
6184,23747,red,548,386
6184,23748,red,326,350
6184,23749,yellow,268,414
6184,23750,red,791,257
6184,23751,red,432,368
6184,23752,yellow,282,269
6184,23753,yellow,743,417
6184,23754,red,757,257
6184,23755,yellow,304,251
6184,23756,yellow,285,261
6184,23757,yellow,291,256
6184,23758,red,761,257
6185,23759,red,417,460
6185,23760,red,548,386
6185,23761,yellow,268,414
6185,23762,red,326,350
6185,23763,red,791,257
6185,23764,red,432,368
6185,23765,yellow,282,269
6185,23766,yellow,743,417
6185,23767,red,757,257
6185,23768,yellow,304,251
6185,23769,yellow,286,261
6185,23770,yellow,291,256
6185,23771,red,762,257
6186,23772,red,417,460
6186,23773,red,548,386
6186,23774,yellow,268,414
6186,23775,red,326,350
6186,23776,red,791,257
6186,23777,red,432,368
6186,23778,yellow,282,269
6186,23779,yellow,743,417
6186,23780,red,757,257
6186,23781,yellow,304,251
6186,23782,yellow,286,261
6186,23783,yellow,291,256
6186,23784,red,762,257
6187,23785,red,417,460
6187,23786,red,548,386
6187,23787,yellow,268,414
6187,23788,red,326,350
6187,23789,red,432,368
6187,23790,red,791,257
6187,23791,yellow,282,269
6187,23792,yellow,743,417
6187,23793,red,757,257
6187,23794,yellow,304,251
6187,23795,yellow,286,261
6187,23796,yellow,291,256
6187,23797,red,762,257
6188,23798,red,417,459
6188,23799,red,547,386
6188,23800,red,432,368
6188,23801,red,791,257
6188,23802,yellow,268,414
6188,23803,red,326,350
6188,23804,yellow,282,269
6188,23805,yellow,743,417
6188,23806,red,756,258
6188,23807,yellow,304,252
6188,23808,yellow,285,261
6188,23809,yellow,291,256
6188,23810,red,762,257
6189,23811,red,417,460
6189,23812,red,547,386
6189,23813,red,432,368
6189,23814,red,791,257
6189,23815,yellow,268,414
6189,23816,red,326,350
6189,23817,yellow,282,269
6189,23818,yellow,743,417
6189,23819,red,756,257
6189,23820,yellow,304,252
6189,23821,yellow,285,261
6189,23822,yellow,291,256
6189,23823,red,763,257
6190,23824,red,417,460
6190,23825,red,548,386
6190,23826,red,432,368
6190,23827,red,326,350
6190,23828,red,791,257
6190,23829,yellow,268,414
6190,23830,yellow,282,269
6190,23831,yellow,743,417
6190,23832,red,756,257
6190,23833,yellow,304,251
6190,23834,yellow,285,261
6190,23835,yellow,291,256
6190,23836,red,763,257
6191,23837,red,417,460
6191,23838,red,548,386
6191,23839,red,432,368
6191,23840,red,326,350
6191,23841,red,791,256
6191,23842,yellow,268,414
6191,23843,yellow,282,269
6191,23844,yellow,743,417
6191,23845,red,756,257
6191,23846,yellow,304,251
6191,23847,yellow,285,261
6191,23848,yellow,291,256
6191,23849,red,762,257
6192,23850,red,417,460
6192,23851,red,548,386
6192,23852,red,432,368
6192,23853,yellow,268,414
6192,23854,red,326,350
6192,23855,red,791,256
6192,23856,yellow,282,269
6192,23857,yellow,743,417
6192,23858,red,756,257
6192,23859,yellow,304,251
6192,23860,yellow,285,261
6192,23861,yellow,291,256
6192,23862,red,762,257
6193,23863,red,417,460
6193,23864,red,548,386
6193,23865,red,432,368
6193,23866,yellow,268,414
6193,23867,red,326,350
6193,23868,red,791,257
6193,23869,yellow,282,269
6193,23870,yellow,743,417
6193,23871,red,756,257
6193,23872,yellow,304,251
6193,23873,yellow,285,261
6193,23874,yellow,291,256
6193,23875,red,762,257
6194,23876,red,417,460
6194,23877,red,548,386
6194,23878,red,432,369
6194,23879,red,326,350
6194,23880,yellow,268,414
6194,23881,red,791,257
6194,23882,yellow,282,269
6194,23883,yellow,743,417
6194,23884,red,756,257
6194,23885,yellow,304,252
6194,23886,yellow,285,261
6194,23887,yellow,291,256
6194,23888,red,763,257
6195,23889,red,417,460
6195,23890,red,548,386
6195,23891,red,432,369
6195,23892,red,326,350
6195,23893,yellow,268,414
6195,23894,red,791,257
6195,23895,yellow,282,269
6195,23896,yellow,743,417
6195,23897,red,756,257
6195,23898,yellow,304,252
6195,23899,yellow,285,261
6195,23900,yellow,291,256
6195,23901,red,763,257
6196,23902,red,417,460
6196,23903,red,548,386
6196,23904,red,432,369
6196,23905,red,326,350
6196,23906,yellow,268,414
6196,23907,red,791,257
6196,23908,yellow,282,269
6196,23909,yellow,743,417
6196,23910,red,756,258
6196,23911,yellow,303,252
6196,23912,yellow,285,261
6196,23913,yellow,291,256
6196,23914,red,763,257
6197,23915,red,417,460
6197,23916,red,548,386
6197,23917,red,431,369
6197,23918,red,791,257
6197,23919,red,326,350
6197,23920,yellow,268,414
6197,23921,yellow,282,269
6197,23922,yellow,743,417
6197,23923,red,756,258
6197,23924,yellow,303,252
6197,23925,yellow,285,261
6197,23926,yellow,291,256
6197,23927,red,763,258
6198,23928,red,417,460
6198,23929,red,548,386
6198,23930,red,431,369
6198,23931,red,326,350
6198,23932,red,791,257
6198,23933,yellow,268,414
6198,23934,yellow,282,269
6198,23935,yellow,743,417
6198,23936,red,756,257
6198,23937,yellow,303,252
6198,23938,yellow,285,261
6198,23939,yellow,291,256
6198,23940,red,760,258
6199,23941,red,417,460
6199,23942,red,548,386
6199,23943,red,431,369
6199,23944,red,326,350
6199,23945,red,791,257
6199,23946,yellow,268,414
6199,23947,yellow,282,269
6199,23948,yellow,743,417
6199,23949,red,756,257
6199,23950,yellow,303,252
6199,23951,yellow,285,261
6199,23952,yellow,291,256
6199,23953,red,761,258
6200,23954,red,417,460
6200,23955,red,548,386
6200,23956,red,431,369
6200,23957,red,326,350
6200,23958,yellow,268,414
6200,23959,red,791,257
6200,23960,yellow,282,269
6200,23961,yellow,743,417
6200,23962,red,756,257
6200,23963,yellow,303,252
6200,23964,yellow,285,261
6200,23965,yellow,291,256
6200,23966,red,761,258
6201,23967,red,417,460
6201,23968,red,548,387
6201,23969,red,431,369
6201,23970,red,326,350
6201,23971,yellow,268,414
6201,23972,red,791,257
6201,23973,yellow,282,269
6201,23974,yellow,743,417
6201,23975,red,756,257
6201,23976,yellow,303,252
6201,23977,yellow,285,261
6201,23978,yellow,291,256
6201,23979,red,760,258
6202,23980,red,417,460
6202,23981,red,548,386
6202,23982,red,431,369
6202,23983,yellow,268,414
6202,23984,red,326,350
6202,23985,red,791,257
6202,23986,yellow,282,269
6202,23987,yellow,743,417
6202,23988,red,756,257
6202,23989,yellow,304,251
6202,23990,yellow,285,261
6202,23991,yellow,291,256
6202,23992,red,760,258
6203,23993,red,417,460
6203,23994,red,548,387
6203,23995,red,431,368
6203,23996,yellow,268,414
6203,23997,red,326,350
6203,23998,red,791,257
6203,23999,yellow,282,269
6203,24000,yellow,743,417
6203,24001,red,756,257
6203,24002,red,436,370
6203,24003,yellow,304,251
6203,24004,yellow,285,261
6203,24005,yellow,291,256
6203,24006,red,763,258
6204,24007,red,417,460
6204,24008,red,548,386
6204,24009,yellow,268,414
6204,24010,red,432,368
6204,24011,red,326,350
6204,24012,red,791,256
6204,24013,yellow,282,269
6204,24014,yellow,743,417
6204,24015,red,756,257
6204,24016,yellow,304,251
6204,24017,yellow,285,261
6204,24018,yellow,291,256
6204,24019,red,762,257
6205,24020,red,417,460
6205,24021,red,548,386
6205,24022,red,432,368
6205,24023,red,326,350
6205,24024,yellow,268,414
6205,24025,red,791,257
6205,24026,yellow,282,269
6205,24027,yellow,743,417
6205,24028,red,757,257
6205,24029,yellow,304,251
6205,24030,yellow,285,261
6205,24031,yellow,291,256
6205,24032,red,762,257
6206,24033,red,417,460
6206,24034,red,549,386
6206,24035,red,432,368
6206,24036,red,326,350
6206,24037,yellow,268,414
6206,24038,red,791,257
6206,24039,yellow,282,269
6206,24040,yellow,743,417
6206,24041,red,757,257
6206,24042,yellow,304,251
6206,24043,yellow,285,261
6206,24044,yellow,291,256
6206,24045,red,762,257
6207,24046,red,417,460
6207,24047,red,549,386
6207,24048,red,432,368
6207,24049,red,326,350
6207,24050,yellow,268,414
6207,24051,red,791,257
6207,24052,yellow,282,269
6207,24053,yellow,743,417
6207,24054,red,757,257
6207,24055,yellow,304,251
6207,24056,yellow,285,261
6207,24057,yellow,291,256
6207,24058,red,762,257
6208,24059,red,417,460
6208,24060,red,548,386
6208,24061,red,326,350
6208,24062,yellow,268,414
6208,24063,red,432,368
6208,24064,red,791,256
6208,24065,yellow,282,268
6208,24066,yellow,743,417
6208,24067,red,757,257
6208,24068,yellow,304,251
6208,24069,yellow,285,261
6208,24070,yellow,291,256
6209,24071,red,417,460
6209,24072,red,548,386
6209,24073,red,326,350
6209,24074,yellow,268,414
6209,24075,red,432,368
6209,24076,red,791,257
6209,24077,yellow,282,268
6209,24078,yellow,743,417
6209,24079,red,757,257
6209,24080,yellow,304,251
6209,24081,yellow,285,261
6209,24082,yellow,291,256
6209,24083,red,762,257
6210,24084,red,417,460
6210,24085,red,548,386
6210,24086,red,326,350
6210,24087,yellow,268,414
6210,24088,red,432,368
6210,24089,red,791,256
6210,24090,red,423,459
6210,24091,yellow,742,417
6210,24092,yellow,282,269
6210,24093,red,757,257
6210,24094,yellow,303,251
6210,24095,yellow,285,261
6210,24096,yellow,291,256
6210,24097,red,762,257
6211,24098,red,417,460
6211,24099,red,548,386
6211,24100,red,326,350
6211,24101,yellow,268,414
6211,24102,red,432,368
6211,24103,red,791,256
6211,24104,red,423,459
6211,24105,yellow,743,417
6211,24106,yellow,282,268
6211,24107,red,757,257
6211,24108,yellow,304,251
6211,24109,yellow,285,261
6211,24110,yellow,291,256
6211,24111,red,762,257
6212,24112,red,417,460
6212,24113,red,548,386
6212,24114,red,326,350
6212,24115,yellow,268,414
6212,24116,red,432,368
6212,24117,red,791,256
6212,24118,yellow,743,417
6212,24119,red,423,459
6212,24120,yellow,282,269
6212,24121,red,757,257
6212,24122,yellow,304,251
6212,24123,yellow,285,261
6212,24124,yellow,291,256
6212,24125,red,762,257
6213,24126,red,417,460
6213,24127,red,548,386
6213,24128,red,326,350
6213,24129,yellow,268,414
6213,24130,red,791,256
6213,24131,red,432,368
6213,24132,red,422,459
6213,24133,yellow,743,417
6213,24134,yellow,282,269
6213,24135,red,757,257
6213,24136,yellow,304,251
6213,24137,yellow,285,261
6213,24138,yellow,291,256
6213,24139,red,762,257
6214,24140,red,417,459
6214,24141,red,547,386
6214,24142,red,326,350
6214,24143,yellow,268,414
6214,24144,red,791,256
6214,24145,red,432,368
6214,24146,yellow,743,417
6214,24147,yellow,282,269
6214,24148,red,757,257
6214,24149,yellow,303,251
6214,24150,yellow,285,261
6214,24151,yellow,291,256
6214,24152,red,762,257
6215,24153,red,417,460
6215,24154,red,548,386
6215,24155,red,326,350
6215,24156,yellow,268,414
6215,24157,red,432,368
6215,24158,red,791,256
6215,24159,yellow,743,417
6215,24160,yellow,282,269
6215,24161,red,757,257
6215,24162,yellow,303,251
6215,24163,yellow,285,261
6215,24164,yellow,291,256
6215,24165,red,762,257
6216,24166,red,417,460
6216,24167,red,548,386
6216,24168,red,326,350
6216,24169,yellow,268,414
6216,24170,red,791,256
6216,24171,red,432,368
6216,24172,yellow,743,417
6216,24173,yellow,282,269
6216,24174,red,757,257
6216,24175,yellow,304,251
6216,24176,yellow,285,261
6216,24177,yellow,291,256
6216,24178,red,762,257
6217,24179,red,417,460
6217,24180,red,548,386
6217,24181,red,326,350
6217,24182,yellow,268,414
6217,24183,red,791,256
6217,24184,red,432,368
6217,24185,red,423,459
6217,24186,yellow,743,417
6217,24187,yellow,282,269
6217,24188,red,756,257
6217,24189,yellow,303,251
6217,24190,yellow,285,261
6217,24191,yellow,291,256
6217,24192,red,762,257
6218,24193,red,417,460
6218,24194,red,548,386
6218,24195,red,326,350
6218,24196,yellow,268,414
6218,24197,red,791,256
6218,24198,red,431,368
6218,24199,red,422,459
6218,24200,yellow,743,417
6218,24201,yellow,282,269
6218,24202,red,436,370
6218,24203,red,756,257
6218,24204,yellow,303,251
6218,24205,yellow,285,261
6218,24206,yellow,291,256
6218,24207,red,762,257
6219,24208,red,417,460
6219,24209,red,548,386
6219,24210,red,326,350
6219,24211,yellow,268,414
6219,24212,red,791,256
6219,24213,red,431,368
6219,24214,red,423,459
6219,24215,yellow,743,417
6219,24216,yellow,282,269
6219,24217,red,436,370
6219,24218,red,756,257
6219,24219,yellow,303,251
6219,24220,yellow,285,261
6219,24221,yellow,291,256
6219,24222,red,762,257
6220,24223,red,417,460
6220,24224,red,548,386
6220,24225,red,326,350
6220,24226,yellow,268,414
6220,24227,red,791,256
6220,24228,red,432,368
6220,24229,red,423,459
6220,24230,yellow,743,417
6220,24231,yellow,282,269
6220,24232,red,756,257
6220,24233,yellow,304,251
6220,24234,yellow,285,261
6220,24235,yellow,291,256
6220,24236,red,762,257
6221,24237,red,417,460
6221,24238,red,548,386
6221,24239,red,326,350
6221,24240,yellow,268,414
6221,24241,red,432,368
6221,24242,red,791,256
6221,24243,red,423,459
6221,24244,yellow,282,269
6221,24245,yellow,743,417
6221,24246,red,756,257
6221,24247,yellow,304,251
6221,24248,yellow,286,261
6221,24249,yellow,291,256
6221,24250,red,762,257
6222,24251,red,417,460
6222,24252,red,548,386
6222,24253,red,432,369
6222,24254,red,326,350
6222,24255,yellow,268,414
6222,24256,red,791,257
6222,24257,yellow,282,269
6222,24258,yellow,743,417
6222,24259,red,756,257
6222,24260,yellow,303,251
6222,24261,yellow,286,261
6222,24262,yellow,291,256
6222,24263,red,763,258
6223,24264,red,417,460
6223,24265,red,548,387
6223,24266,red,432,369
6223,24267,red,326,350
6223,24268,yellow,268,414
6223,24269,red,791,257
